,Date,Natural_Gas_Price,Natural_Gas_Vol.,Crude_oil_Price,Crude_oil_Vol.,Copper_Price,Copper_Vol.,Bitcoin_Price,Bitcoin_Vol.,Platinum_Price,Platinum_Vol.,Ethereum_Price,Ethereum_Vol.,S&P_500_Price,Nasdaq_100_Price,Nasdaq_100_Vol.,Apple_Price,Apple_Vol.,Tesla_Price,Tesla_Vol.,Microsoft_Price,Microsoft_Vol.,Silver_Price,Silver_Vol.,Google_Price,Google_Vol.,Nvidia_Price,Nvidia_Vol.,Berkshire_Price,Berkshire_Vol.,Netflix_Price,Netflix_Vol.,Amazon_Price,Amazon_Vol.,Meta_Price,Meta_Vol.,Gold_Price,Gold_Vol.
412,8/6/2022,8.699,250300,122.11,340590,4.459,600,"30,201.60",87960,"1,013.60",4440,"1,793.00",1090000,"4,115.77","12,615.13",196520000,147.96,53950000,241.87,76210000,270.41,17370000,22.094,44940,117.19,26110000,186.48,36330000,"4,63,300",2060,202.83,7240000,121.18,64930000,196.64,22270000,"1,856.50",114140
413,7/6/2022,9.293,140030,119.41,341690,4.453,1620,"31,128.80",140320,"1,014.90",5250,"1,813.72",1640000,"4,160.68","12,711.67",191800000,148.71,67810000,238.89,72810000,272.5,22860000,22.178,51450,117.15,31590000,189.26,38890000,"4,71,500",1810,198.61,4840000,123,85160000,195.65,18760000,"1,852.10",119210
414,6/6/2022,9.322,129100,118.5,246830,4.453,2640,"31,367.60",94010,"1,031.50",3750,"1,859.99",939370,"4,121.43","12,599.63",199820000,146.14,71600000,238.28,84200000,268.75,22400000,22.092,48160,116.82,33540000,187.86,42240000,"4,68,400",2000,197.14,5370000,124.79,135270000,194.25,30570000,"1,843.70",103180
415,3/6/2022,8.523,75230,118.87,240830,4.497,330,"29,700.90",72130,"1,017.80",2880,"1,775.29",884530,"4,108.54","12,548.02",218940000,145.38,88570000,234.52,112390000,270.02,28060000,21.908,37470,114.54,26140000,187.2,59880000,"4,67,650",1950,198.98,7190000,122.35,97600000,190.78,19460000,"1,850.20",115340
416,2/6/2022,8.485,119010,116.87,327600,4.57,570,"30,455.50",81400,"1,029.20",1820,"1,834.64",975530,"4,176.82","12,892.89",237930000,151.21,72350000,258.33,93470000,274.58,44010000,22.275,35940,117.62,37990000,195.92,64870000,"4,72,710",2060,205.09,9620000,125.51,100560000,198.86,31490000,"1,871.40",127470
417,1/6/2022,8.696,111960,115.26,290530,4.3475,750,"29,798.50",135090,997.7,2820,"1,818.07",1290000,"4,101.23","12,548.36",207110000,148.71,74290000,246.79,77250000,272.42,25290000,21.915,51150,113.89,36610000,183.2,54450000,"4,69,620",2140,192.91,8420000,121.68,127530000,188.64,36270000,"1,848.70",158040
418,27-05-2022,8.727,107090,115.07,217280,4.3315,390,"28,601.20",116410,945.1,1590,"1,724.30",1570000,"4,158.24","12,681.42",247780000,149.64,90980000,253.21,89300000,273.24,26910000,22.096,38410,112.32,37910000,188.11,73840000,"4,78,670",1930,195.19,8590000,115.15,93660000,195.13,22560000,"1,857.30",123760
419,26-05-2022,8.908,1470,114.09,234750,4.284,480,"29,203.50",126710,938.1,,"1,793.42",1420000,"4,057.84","12,276.79",253120000,143.78,90600000,235.91,106000000,265.9,25000000,21.965,29700,107.79,37950000,178.51,99660000,"4,68,805",1750,191.4,8050000,111.08,93000000,191.63,23060000,"1,847.60",123360
420,25-05-2022,8.971,37390,110.33,191370,4.279,1020,"29,540.60",78850,930.8,1590,"1,942.91",639930,"3,978.73","11,943.93",226970000,140.52,92480000,219.6,92140000,262.52,28550000,21.87,32080,105.81,40260000,169.75,78110000,"4,62,890",1710,187.83,8520000,106.78,93120000,183.83,27560000,"1,846.30",182820
421,24-05-2022,8.796,31660,109.77,224790,4.3215,570,"29,648.70",79420,944.4,1380,"1,979.35",620410,"3,941.48","11,769.84",232100000,140.36,104130000,209.39,89090000,259.62,29040000,22.063,36830,105.97,76780000,161.54,58860000,"4,63,607",1880,180.34,7710000,104.1,102930000,181.28,50240000,"1,865.40",174760
422,23-05-2022,8.744,65550,110.29,215620,4.3555,610,"29,093.30",92100,951.2,1450,"1,972.93",738090,"3,973.75","12,034.28",224190000,143.11,117730000,224.97,88900000,260.65,33180000,21.723,41170,111.49,37180000,168.98,63990000,"4,64,510",2320,187.44,9600000,107.56,107800000,196.23,22760000,"1,847.80",163270
423,20-05-2022,8.083,85460,113.23,20000,4.2875,380,"29,178.60",98780,940.9,310,"1,959.85",699690,"3,901.36","11,835.62",310720000,137.59,137430000,221.3,144970000,252.56,39200000,21.674,34790,108.91,48960000,166.94,73910000,"4,56,500",2380,186.35,10430000,107.59,99500000,193.54,31470000,"1,842.10",143050
424,19-05-2022,8.308,90580,112.21,68510,4.29,790,"30,305.90",101380,953.5,490,"2,019.34",858970,"3,900.79","11,875.63",275820000,137.35,136100000,236.47,90300000,253.14,32690000,21.908,41280,110.38,34140000,171.24,62130000,"4,56,031",3350,183.48,10450000,107.32,88140000,191.29,24450000,"1,841.20",175240
425,18-05-2022,8.368,80720,109.59,103670,4.1935,650,"28,683.70",92030,925,270,"1,912.12",751820,"3,923.68","11,928.31",280610000,140.82,109740000,236.6,87810000,254.08,31360000,21.544,33870,111.9,35130000,169.38,54520000,"4,61,000",2510,177.19,9670000,107.11,108380000,192.24,23810000,"1,815.90",150350
426,17-05-2022,8.304,76670,112.4,252630,4.254,430,"30,437.50",79630,944,350,"2,091.14",736630,"4,088.85","12,564.10",234460000,149.24,78340000,253.87,80240000,266.82,28830000,21.75,39230,116.47,23050000,181.77,58580000,"4,71,670",2230,190.56,9880000,115.37,76450000,202.62,24870000,"1,818.90",137290
427,16-05-2022,7.956,93520,114.2,289130,4.209,700,"29,849.00",100250,926.9,440,"2,022.93",950850,"4,008.01","12,243.58",198360000,145.54,86640000,241.46,86100000,261.5,32550000,21.551,46630,114.44,25990000,172.64,52140000,"4,64,250",1820,186.51,16150000,110.81,74570000,200.04,27110000,"1,814.00",159490
428,13-05-2022,7.663,85040,110.49,240990,4.1955,350,"29,284.40",141230,931.5,390,"2,009.53",1340000,"4,023.89","12,387.40",269060000,147.11,113990000,256.53,92150000,261.12,34930000,21.001,58680,116.05,35040000,177.06,67040000,"4,65,011",2440,187.64,13140000,113.06,93680000,198.62,24550000,"1,808.20",179480
429,12/5/2022,7.739,107060,106.13,323550,4.1265,1060,"28,976.00",309480,931.6,480,"1,955.36",2840000,"3,930.08","11,945.50",324800000,142.56,182600000,242.67,140310000,255.35,51030000,20.773,82000,112.84,53840000,161.75,70870000,"4,61,631",2950,174.31,17660000,106.93,132030000,191.24,38260000,"1,824.60",255610
430,11/5/2022,7.64,120930,105.71,382700,4.2335,940,"29,068.20",296900,988.6,640,"2,080.79",2700000,"3,935.18","11,967.56",301240000,146.5,142690000,244.67,97220000,260.55,48980000,21.575,80770,113.6,37530000,166.3,67020000,"4,68,000",2270,166.37,12670000,105.37,109700000,188.74,31150000,"1,853.70",243560
431,10/5/2022,7.385,185460,99.76,389750,4.1845,1020,"31,007.50",235610,946.2,790,"2,342.30",1950000,"4,001.05","12,345.86",303310000,154.51,115370000,266.68,84400000,269.5,39340000,21.424,78500,114.39,39900000,175.95,76150000,"4,69,780",2400,177.66,13880000,108.86,105430000,197.65,34450000,"1,841.00",260810
432,9/5/2022,7.026,202620,103.09,368180,4.222,1040,"30,095.00",268090,937.6,670,"2,229.10",1930000,"3,991.24","12,187.72",320510000,152.06,131580000,262.37,90810000,264.58,47730000,21.82,80200,112.51,40800000,169.5,64450000,"4,71,200",3260,173.1,14030000,108.79,128120000,196.21,36300000,"1,858.60",218820
433,6/5/2022,8.043,168300,109.77,294280,4.2935,650,"36,009.00",752840000,956.2,460,"2,692.88",881180,"4,123.34","12,693.53",275350000,157.28,116130000,288.55,72900000,274.73,37780000,22.367,59540,115.75,39710000,186.75,63330000,"4,79,500",2500,180.97,17190000,114.77,124260000,203.77,34750000,"1,882.80",194280
434,5/5/2022,8.783,160160,108.26,286920,4.309,370,"36,544.00",1040000000,973.4,340,"2,747.46",899820,"4,152.38","12,850.55",327490000,156.77,130530000,291.09,92520000,277.35,43260000,22.443,71880,116.51,45840000,188.44,62630000,"4,81,400",2950,188.32,13970000,116.41,144390000,208.28,41130000,"1,875.70",218390
435,4/5/2022,8.415,132320,107.81,272910,4.353,600,"39,688.00",691490000,979.6,1250,"2,940.70",662070,"4,300.17","13,535.71",287020000,166.02,108260000,317.54,81640000,289.98,33600000,22.402,58060,122.26,49920000,203.34,64890000,"4,94,343",2400,204.01,12220000,125.93,110750000,223.41,41380000,"1,868.80",161480
436,3/5/2022,7.954,153340,102.41,239270,4.3025,320,"37,718.00",367210000,959.2,430,"2,781.47",447800,"4,175.48","13,089.90",209200000,159.48,88970000,303.08,63710000,281.78,25980000,22.665,43730,117.33,24970000,196.02,47580000,"4,81,198",2430,199.87,11840000,124.25,79130000,212.03,41560000,"1,870.60",167430
437,2/5/2022,7.475,110920,105.17,261880,4.284,360,"38,514.00",580790000,933.8,230,"2,856.01",617740,"4,155.38","13,075.85",263460000,157.96,123060000,300.98,75780000,284.47,35150000,22.584,56210,116.58,35530000,195.33,57200000,"4,78,150",4070,199.46,14590000,124.5,148790000,211.13,49920000,"1,863.60",193830
438,29-04-2022,7.244,109240,104.69,294390,4.4245,540,"38,581.00",382900000,940.5,300,"2,816.66",629560,"4,131.93","12,854.80",319450000,157.65,131750000,290.25,88130000,277.52,37070000,23.085,55330,114.11,42680000,185.47,50040000,"4,84,340",3070,190.36,16390000,124.28,272660000,200.47,49190000,"1,911.70",177140
439,28-04-2022,6.888,139570,105.36,312060,4.4555,340,"39,748.00",542390000,913.3,430,"2,937.01",726030,"4,287.50","13,456.06",282580000,163.64,130220000,292.5,124950000,289.63,33650000,23.181,57590,118.52,48880000,197.82,57030000,"4,99,000",2650,199.52,21360000,144.6,117320000,205.73,100890000,"1,891.30",170910
440,27-04-2022,7.339,,102.02,278780,4.4985,600,"39,243.00",426830000,910.4,19580,"2,888.99",602240,"4,183.96","13,003.36",256810000,156.57,88060000,293.84,76960000,283.22,63480000,23.46,37580,114.29,91820000,184.15,49950000,"4,96,800",2540,188.54,22300000,138.17,71340000,174.95,71060000,"1,888.70",178200
441,26-04-2022,6.85,41410,101.7,351850,4.489,290,"38,113.00",681470000,912.1,17340,"2,810.42",694460,"4,175.20","13,009.71",263140000,156.8,95620000,292.14,136130000,270.22,46520000,23.544,45150,118.65,73050000,187.88,65310000,"4,97,777",2840,198.4,20320000,139.39,77530000,180.95,31750000,"1,904.10",166200
442,25-04-2022,6.669,32520,98.54,328150,4.4975,460,"40,427.00",654600000,905,25770,"3,006.04",807690,"4,296.12","13,533.22",247870000,162.88,96050000,332.67,68340000,280.72,35680000,23.67,63920,123.07,46130000,199.02,64160000,"5,06,200",4270,209.91,28150000,146.07,61870000,186.99,29280000,"1,896.00",231490
443,22-04-2022,6.534,80600,102.07,246120,4.6235,420,"39,709.00",421300000,927.4,29590,"2,963.00",544890,"4,271.78","13,356.87",247880000,161.79,84880000,335.02,69700000,274.03,29410000,24.259,65630,119.64,56880000,195.15,62470000,"5,05,440",3460,215.52,37520000,144.35,73080000,184.11,36430000,"1,934.30",176680
444,21-04-2022,6.957,145260,103.79,280320,4.734,460,"40,482.00",493050000,967.8,12700,"2,983.95",675440,"4,393.66","13,720.45",231640000,166.42,87230000,336.26,105420000,280.81,29450000,24.621,69610,124.81,36450000,201.83,65620000,"5,15,815",3900,218.22,53500000,148.3,63970000,188.07,49950000,"1,948.20",154920
445,20-04-2022,6.937,157960,102.75,17020,4.6865,350,"41,368.00",382840000,987,11640,"3,076.38",512720,"4,459.45","13,998.53",217570000,167.23,67930000,325.73,70710000,286.36,22910000,25.271,44950,128.04,31700000,214.82,46900000,"5,22,901",4450,226.19,133390000,154,59630000,200.42,43040000,"1,955.60",139510
446,19-04-2022,7.176,237000,102.56,71790,4.743,230,"41,503.00",268280000,988.7,17800,"3,102.01",427140,"4,462.21","14,210.26",187170000,167.4,67720000,342.72,49850000,285.3,22300000,25.391,65300,130.01,26490000,221.98,51280000,"5,23,260",4170,348.61,20910000,158.12,54930000,217.31,20090000,"1,959.00",181440
447,18-04-2022,7.82,191080,108.21,68490,4.8195,120,"40,803.00",484260000,"1,020.50",12770,"3,055.64",681760,"4,391.69","13,910.76",172210000,165.07,69020000,334.76,51720000,280.52,20780000,26.15,52500,127.68,20810000,217.83,52570000,"5,19,499",3320,337.86,5110000,152.78,46510000,210.77,16580000,"1,986.40",138130
448,14-04-2022,7.3,214220,106.95,244950,4.7365,220,"39,936.00",294290000,994.2,11020,"3,021.93",546540,"4,392.59","13,893.22",223060000,165.29,75330000,328.33,58420000,279.83,28220000,25.7,51610,126.73,31600000,212.58,56910000,"5,16,435",1630,341.13,4340000,151.71,51600000,210.18,18380000,"1,974.90",139420
449,13-04-2022,6.997,210550,104.25,312500,4.732,210,"41,133.00",406700000,989.6,12280,"3,116.92",563890,"4,446.59","14,217.29",189620000,170.4,70620000,340.79,55120000,287.62,21910000,26.03,62660,129.89,27930000,222.03,51690000,"5,19,800",2020,350.43,3230000,155.54,53390000,214.99,19230000,"1,984.70",132030
450,12/4/2022,6.68,234250,100.6,329040,4.7365,520,"40,078.00",468270000,972.4,13920,"3,027.25",790540,"4,397.45","13,940.24",193950000,167.66,79270000,328.98,65980000,282.06,30970000,25.735,74870,127.71,32710000,215.04,66230000,"5,24,271",2060,344.1,3820000,150.79,55180000,214.14,20130000,"1,976.10",172390
451,11/4/2022,6.643,177960,94.29,315870,4.655,230,"39,497.00",608380000,977.8,11960,"2,978.29",876670,"4,412.53","13,990.20",211620000,165.75,72250000,325.31,59360000,285.26,34570000,24.987,76960,128.82,36880000,219.17,57520000,"5,27,590",2390,348,3780000,151.12,52110000,216.46,20520000,"1,948.20",184390
452,8/4/2022,6.278,188340,98.26,310080,4.7365,240,"42,275.00",467830000,975.6,14600,"3,193.93",654820,"4,488.28","14,327.26",185190000,170.09,76580000,341.83,55010000,296.97,24360000,24.823,50940,133.29,25140000,231.19,52480000,"5,29,000",2130,355.88,4030000,154.46,46000000,222.33,18380000,"1,945.60",142500
453,7/4/2022,6.359,199510,96.03,367320,4.704,100,"43,448.00",390850000,958,14660,"3,228.84",569390,"4,500.21","14,531.81",197280000,172.14,77600000,352.42,79450000,301.37,31410000,24.735,48610,135.89,26230000,242.08,55800000,"5,19,760",2000,362.15,4950000,157.78,68140000,222.95,21040000,"1,937.80",122810
454,6/4/2022,6.029,166720,96.23,366040,4.7335,110,"43,173.00",649520000,953.1,19690,"3,169.58",950590,"4,481.15","14,498.89",240710000,171.83,89060000,348.59,89350000,299.5,40110000,24.458,47180,136.55,32470000,244.07,70380000,"5,17,002",2050,368.35,4350000,158.76,79060000,223.3,29000000,"1,923.10",153970
455,5/4/2022,6.032,158220,101.96,280280,4.7885,140,"45,506.00",421110000,973.1,14480,"3,406.78",500270,"4,525.12","14,820.64",209490000,175.06,73400000,363.75,80080000,310.88,23160000,24.534,49220,140.59,21420000,259.31,43660000,"5,16,000",2400,380.15,4230000,164.06,53730000,231.84,29730000,"1,927.50",147260
456,4/4/2022,5.712,137180,103.28,288130,4.7665,120,"46,629.00",446120000,991,11330,"3,520.41",547680,"4,582.64","15,159.58",206000000,178.44,76550000,381.82,82180000,314.97,24340000,24.59,41510,142.97,25970000,273.6,39770000,"5,18,714",4040,391.5,7010000,168.35,50010000,233.89,28100000,"1,934.00",108440
457,1/4/2022,5.72,178520,99.27,324780,4.6785,30,"46,297.00",632930000,988.6,13260,"3,456.18",649920,"4,545.86","14,861.21",215300000,174.31,78750000,361.53,54260000,309.42,27110000,24.654,44250,140.15,25940000,267.12,51720000,"5,27,760",2610,373.47,4640000,163.56,57090000,224.85,19540000,"1,923.70",135150
458,31-03-2022,5.642,159720,100.28,450850,4.738,40,"45,525.00",520000000,995.8,12680,"3,282.35",545440,"4,530.41","14,838.49",282140000,174.61,103050000,359.2,48990000,308.31,33420000,25.133,36610,139.07,37520000,272.86,52340000,"5,28,921",2330,374.59,4130000,163,59970000,222.36,24190000,"1,954.00",155300
459,30-03-2022,5.605,117850,107.82,284540,4.733,40,"47,075.00",467760000,"1,001.20",15460,"3,385.64",425380,"4,602.45","15,071.55",206580000,177.77,92630000,364.66,59870000,313.86,28160000,25.113,38790,141.94,19880000,276.9,46350000,"5,36,440",2330,381.47,4020000,166.3,56170000,227.85,25590000,"1,939.00",136040
460,29-03-2022,5.336,2270,104.24,387200,4.711,40,"47,449.00",478820000,977,,"3,401.89",570030,"4,631.60","15,239.32",220570000,178.96,100590000,366.52,73610000,315.41,30390000,24.736,76190,142.51,34320000,286.56,48900000,"5,32,011",3700,391.82,5880000,169.31,66150000,229.86,31420000,"1,912.20",128050
461,28-03-2022,5.508,33910,105.96,372250,4.712,30,"47,105.00",610270000,993.8,13160,"3,329.38",628910,"4,575.52","14,987.40",193740000,175.6,90370000,363.95,102510000,310.7,29580000,25.196,46260,141.46,35050000,282.19,42550000,"5,39,180",3810,378.51,4320000,168.99,59850000,223.59,26220000,"1,939.80",181370
462,25-03-2022,5.571,29470,113.9,320300,4.6855,40,"44,331.00",494090000,"1,010.70",9750,"3,103.51",583250,"4,543.04","14,754.31",186560000,174.72,80550000,336.88,62030000,303.68,22570000,25.615,37910,141.67,24140000,276.92,57900000,"5,38,949",2640,373.85,3580000,164.77,49090000,221.82,40040000,"1,954.20",147900
463,24-03-2022,5.401,84230,112.34,307240,4.726,140,"44,013.00",491660000,"1,033.70",8380,"3,109.25",699580,"4,520.16","14,765.69",221270000,174.07,90130000,337.97,68920000,304.1,24480000,25.92,61000,141.57,26400000,281.5,87740000,"5,28,817",2100,375.71,3890000,163.65,56800000,219.57,31500000,"1,962.20",181200
464,23-03-2022,5.232,74540,114.93,289180,4.7495,80,"42,912.00",433960000,"1,023.30",6020,"3,036.12",536630,"4,456.23","14,447.55",226970000,170.21,98060000,333.04,120680000,299.49,25720000,25.189,34150,138.28,25150000,256.34,50210000,"5,21,781",2950,374.49,3730000,163.41,55810000,213.46,23720000,"1,937.30",153310
465,22-03-2022,5.187,122750,111.76,22940,4.6805,20,"42,373.00",537060000,"1,026.60",4780,"2,969.64",716470,"4,511.61","14,654.33",234860000,168.82,81530000,331.33,105870000,304.06,27600000,24.904,45760,139.87,35500000,265.24,54700000,"5,25,854",3730,382.92,4240000,164.89,64090000,216.65,32000000,"1,921.50",153280
466,21-03-2022,4.9,75460,112.12,77220,4.6885,30,"41,022.00",406620000,"1,045.30",6120,"2,891.63",546610,"4,461.18","14,376.09",246170000,165.38,95810000,307.05,81980000,299.16,28350000,25.313,34840,136.1,26830000,267.34,59170000,"5,25,000",3320,374.59,4870000,161.49,66540000,211.49,30140000,"1,929.50",146410
467,18-03-2022,4.863,67270,104.7,74250,4.7395,39260,"41,767.80",2310000000,"1,036.10",4080,"2,939.76",1590000000,"4,463.09","14,420.08",566580000,163.98,123510000,301.8,100410000,300.43,43390000,25.087,38060,136.13,44570000,264.53,73070000,"5,12,991",3490,380.6,8320000,161.25,102960000,216.49,52130000,"1,929.30",150880
468,17-03-2022,4.99,93840,102.98,210760,4.702,45490,"40,914.80",1900000000,"1,030.80",2830,"2,812.29",1060000000,"4,411.67","14,118.60",232030000,160.62,75620000,290.53,66580000,295.22,30820000,25.616,40140,133.84,28260000,247.66,47190000,"5,18,438",2940,371.4,5820000,157.24,72930000,207.84,29500000,"1,943.20",149830
469,16-03-2022,4.748,80520,95.04,293950,4.6005,46020,"41,118.70",4470000000,"1,007.80",3620,"2,773.94",1790000000,"4,357.95","13,956.78",333550000,159.59,102300000,280.08,84030000,294.39,37830000,24.71,46300,133.28,35580000,244.96,67140000,"5,04,036",2520,357.53,6980000,153.1,84960000,203.63,40640000,"1,909.20",195460
470,15-03-2022,4.568,86940,96.44,401690,4.513,47630,"39,285.70",2250000000,"1,002.60",5800,"2,617.43",1190000000,"4,262.45","13,458.56",287730000,155.09,92960000,267.3,66840000,287.15,34250000,25.158,47790,129.2,30920000,229.73,49200000,"4,98,160",2610,343.75,5460000,147.37,75580000,192.03,31720000,"1,929.70",220370
471,14-03-2022,4.658,73960,103.01,344180,4.523,50650,"39,671.10",2330000000,"1,050.80",3410,"2,589.30",991820000,"4,173.11","13,046.64",273080000,150.62,108730000,255.46,71150000,276.44,30660000,25.298,52360,125.95,38810000,213.3,38540000,"4,93,785",2920,331.01,5910000,141.85,74090000,186.63,31010000,"1,960.80",162200
472,11/3/2022,4.725,84510,109.33,368190,4.6255,40580,"38,730.20",2790000000,"1,086.10",3190,"2,556.96",1280000000,"4,204.31","13,301.83",238440000,154.73,96970000,265.12,67040000,280.07,27210000,26.16,51550,129.87,31530000,221,36720000,"4,89,802",1790,340.32,4820000,145.52,68900000,187.61,34690000,"1,985.00",262090
473,10/3/2022,4.631,81810,106.02,437920,4.6525,45460,"39,416.30",3620000000,"1,092.80",3200,"2,606.50",1460000000,"4,259.52","13,591.00",234120000,158.52,105340000,279.43,58650000,285.59,30630000,26.256,55850,132.43,27100000,226.58,42810000,"4,87,820",1580,356.77,4810000,146.82,135060000,195.21,24850000,"2,000.40",303270
474,9/3/2022,4.526,95130,108.7,594770,4.5725,60810,"41,929.00",3600000000,"1,105.80",6750,"2,726.94",1520000000,"4,277.88","13,742.20",261570000,162.95,91460000,286.32,59180000,288.5,35200000,25.816,87110,133.42,37030000,230.14,49270000,"4,88,245",1660,358.79,6520000,139.28,82660000,198.5,31890000,"1,988.20",360350
475,8/3/2022,4.527,159170,123.7,583110,4.71,89600,"38,744.80",2670000000,"1,151.40",5280,"2,577.21",1440000000,"4,170.62","13,267.60",308910000,157.44,131150000,274.8,80400000,275.85,48160000,26.895,127210,127.1,40430000,215.14,55750000,"4,78,025",2050,341.76,6430000,136.01,91660000,190.29,37510000,"2,043.30",447650
476,7/3/2022,4.833,130860,119.4,576020,4.731,96670,"38,024.80",3020000000,"1,116.00",3860,"2,492.53",1580000000,"4,201.09","13,319.38",304720000,159.3,96420000,268.19,72490000,278.91,43160000,25.72,81500,126.38,45110000,213.52,45080000,"4,84,527",2360,350.26,5710000,137.45,86930000,187.47,38560000,"1,995.90",372190
477,4/3/2022,5.016,125390,115.68,493880,4.9375,97430,"39,142.70",3210000000,"1,116.60",2890,"2,622.15",1500000000,"4,328.87","13,837.83",244700000,163.17,83820000,279.43,67180000,289.86,32370000,25.789,70860,131.91,30450000,229.36,43200000,"4,87,440",1970,361.73,5330000,145.64,60980000,200.06,32150000,"1,966.60",241530
478,3/3/2022,4.722,137150,107.67,592030,4.7815,91700,"42,463.00",74110,"1,080.90",2610,"2,834.91",521360,"4,363.49","14,035.21",230880000,166.23,76680000,279.76,61620000,295.92,27310000,25.212,57470,133.9,24600000,237.14,36510000,"4,91,245",1920,368.07,6080000,147.9,65200000,202.97,27260000,"1,935.90",180210
479,2/3/2022,4.762,141690,110.6,651850,4.6655,79620,"43,912.80",80820,"1,068.20",1840,"2,947.14",740370,"4,386.54","14,243.69",233560000,166.56,79730000,293.3,74640000,300.19,31870000,25.19,69470,134.57,23520000,242.2,38960000,"4,86,109",1620,380.03,5360000,152.05,47330000,208.11,29450000,"1,922.30",227980
480,1/3/2022,4.573,112550,103.41,698810,4.5965,69000,"44,420.30",90670,"1,052.90",2200,"2,975.81",828620,"4,306.26","14,005.99",262940000,163.2,83470000,288.12,74770000,294.95,31220000,25.541,68560,134.06,26500000,234.77,41210000,"4,75,879",1820,386.24,3290000,151.14,44870000,203.49,27090000,"1,943.80",224000
481,28-02-2022,4.402,107190,95.72,490800,4.4545,59500,"43,188.20",108070,"1,039.80",1250,"2,922.50",899190,"4,373.79","14,237.81",309030000,165.12,95060000,290.14,99010000,298.79,34630000,24.366,55280,135.06,38860000,243.85,47730000,"4,76,205",2430,394.52,5040000,153.56,57680000,211.03,34240000,"1,900.70",249270
482,25-02-2022,4.47,114860,91.59,523790,4.485,57820,"39,209.60",83780,"1,051.10",2020,"2,767.53",828870,"4,384.62","14,189.16",241780000,164.85,91970000,269.96,76070000,297.31,32550000,24.017,67320,134.46,36410000,241.57,52890000,"4,79,345",2160,390.8,4840000,153.79,62400000,210.48,37630000,"1,887.60",229780
483,24-02-2022,4.568,3540,92.81,872240,4.458,880,"38,339.20",180470,"1,062.40",,"2,596.52",1850000,"4,288.70","13,974.67",377160000,162.74,141150000,266.92,135320000,294.59,56990000,24.687,107560,132.69,54460000,237.48,73580000,"4,62,110",2750,390.03,7070000,151.36,100790000,207.6,49960000,"1,926.30",423050
484,23-02-2022,4.623,47180,92.1,440570,4.4855,1120,"37,224.60",64840,"1,092.40",1510,"2,578.15",636500,"4,225.50","13,509.43",256460000,160.07,90010000,254.68,95260000,280.27,37810000,24.553,62690,127.59,32790000,223.87,56650000,"4,65,515",1710,367.46,4610000,144.83,64240000,198.45,44480000,"1,910.40",154840
485,18-02-2022,4.431,73220,91.07,150380,4.524,190,"40,000.10",64960,"1,077.40",1960,"2,779.56",623190,"4,348.87","14,009.54",266120000,167.3,82770000,285.66,68500000,287.93,34260000,23.992,52870,130.4,45620000,236.42,76130000,"4,72,257",1530,391.29,6800000,152.6,63600000,206.16,37130000,"1,899.80",161750
486,17-02-2022,4.486,117790,91.76,212550,4.5265,250,"40,552.80",72630,"1,091.90",700,"2,894.03",661980,"4,380.26","14,171.74",226160000,168.88,69590000,292.12,55180000,290.73,32460000,23.875,60050,132.54,38950000,245.07,81060000,"4,70,655",1430,386.67,4670000,154.65,64030000,207.71,38750000,"1,902.00",268550
487,16-02-2022,4.717,155480,93.66,401450,4.5395,330,"43,883.60",41400,"1,062.90",450,"3,118.90",416700,"4,475.01","14,603.64",194980000,172.55,61180000,307.8,51290000,299.5,29980000,23.605,47870,137.74,25020000,265.11,73270000,"4,74,444",1290,398.08,5280000,158.1,52700000,216.54,45820000,"1,871.50",141490
488,15-02-2022,4.306,141950,92.07,442640,4.5345,210,"44,544.40",56340,"1,020.20",420,"3,182.27",540040,"4,471.07","14,620.82",222140000,172.79,64290000,307.48,57650000,300.47,27380000,23.342,61870,136.61,26710000,264.95,70180000,"4,73,980",1510,407.46,5400000,156.51,56970000,221,42690000,"1,856.20",214880
489,14-02-2022,4.195,121200,95.46,467070,4.507,180,"42,550.30",53600,"1,028.70",590,"2,929.31",477240,"4,401.67","14,268.59",249430000,168.88,86190000,291.92,67760000,295,36360000,23.848,57090,135.53,34300000,242.67,44040000,"4,72,410",2180,396.57,7200000,155.17,83230000,217.7,38180000,"1,869.40",231020
490,11/2/2022,3.941,177370,93.1,554420,4.5085,480,"42,388.40",69950,"1,019.60",850,"2,927.63",607930,"4,418.64","14,253.84",289870000,168.64,98670000,286.67,79650000,295.04,39180000,23.369,77040,134.28,39960000,239.49,60550000,"4,79,370",1630,391.31,7560000,153.29,77100000,219.55,46160000,"1,842.10",239090
491,10/2/2022,3.959,141740,89.88,492090,4.658,550,"43,521.00",89690,"1,043.00",570,"3,071.83",742540,"4,504.06","14,705.64",259080000,172.12,90870000,301.52,66130000,302.38,45390000,23.522,77910,138.62,39330000,258.24,51320000,"4,80,105",1770,406.27,8450000,159,68270000,228.07,49310000,"1,837.40",227460
492,9/2/2022,4.009,154600,89.66,445620,4.602,310,"44,388.90",50920,"1,038.10",860,"3,243.62",477820,"4,587.18","15,056.96",220300000,176.28,71290000,310.67,52260000,311.21,31280000,23.341,52980,141.59,40140000,267.05,52430000,"4,83,900",1830,412.89,7740000,161.19,68790000,232,86560000,"1,836.60",136720
